id,name,is_closed,review_count,zip_code,rating
nw8euLFbRRBYjTODwnf4xg,Tiger Schulmann's Mixed Martial Arts,False,8,11211,2.5
n3AXfZULm3e8J7EALr7gLQ,Tribute Strength - CrossFit Woodland Park,False,13,07424,5.0
kAx9dcDTY8fyrOUi5zyiIw,VarCity Studios,False,1,10011,5.0
qnuUgSONHiP-u0u9U_y_xQ,Absolute Fitness NJ,False,4,08879,5.0
JSJpOi4UqcSTUMufeU2Y2g,Chok Sabai Gym,False,19,10001,4.5
Bu_-wmEI6lpFVQOkl4VM-Q,Synergy Fitness Club,False,34,11510,3.0
xRxpS6CBKaFNkMSW6JneVQ,Flywheel Sports Chelsea,False,50,10011,4.0
hst3k56SmQez6D8N7ijPrQ,East Coast/West Coast Strength Speed Conditioning,False,3,07072,5.0
kGQgU8IelC8DABJQSdIYoQ,Gold's Gym,False,26,07512,3.5
WM-m1vQCMSfu6iDysNaoAQ,Sky Club Fitness & Spa,False,85,07030,2.5
DjON-XXcdn_rxaHYPgJTng,Flywheel Sports - Lincoln Square,False,86,10023,4.5
uirDvB_WLJCjzt9ERg1Tqg,Fit Fusion Interactive,False,1,11771,5.0
Cx5LLF5rj44CfoZYpZ8jGg,Blink Fitness - Nutley,False,19,07110,3.5
CXazF6PjhpyAwlFl0wXMJQ,iLoveKickboxing- Bayside,False,118,11358,4.5
suo0e2gcRyzVEZlSwud-DA,Planet Fitness,False,68,07109,3.0
0xjtdAiLrNDQy08VNtJUdg,Planet Fitness,False,82,10032,2.5
3ebqW4Xfv7HpM7IDGA45aQ,Shibumi Spa,False,17,10013,3.5
UsYM8qeZQV6yUhYu7IIwpA,GoRow Training Studio,False,32,07030,4.5
laog4svVp1mhgqT9lLTKvg,Solidcore W 57th,False,2,10019,4.5
ABNxw66tcgWqr9tA5e8OqA,CrossFit Garden City,False,9,11501,5.0
sYlpFnTkWSR4ILJXwzX7lg,Blink Fitness - Parkchester,False,45,10462,3.5
NAlkekSC4dAXzdTisFE9rw,Life Building Fitness,False,6,07506,5.0
IwtZk7X5s1OEYMVE_25rzg,The Max Challenge Of Five Towns,False,4,11518,5.0
U-eYAtgbZE-MT_nrm-xVDw,Planet Fitness,False,3,07088,4.5
7mue6I-uXwLh7721ZUxieA,LA Fitness,False,137,07094,2.0
HKQHujRFHIPCJCpS0igKJg,Life Time Athletic,False,111,11530,3.5
p0hc297iCE-_QHlKOhaDZA,Crossfit Pop,False,21,10801,5.0
AW-4KnIQ1Bx_O92iZRUriA,Blink Fitness - Linden,False,10,07036,3.5
7CsJrtrKxFN9Vn7tYjZFag,CKO Kickboxing,False,65,07030,3.5
YBGz1Ku4sVoraesj4U6-pQ,Adelante Barbell Club,False,12,07088,5.0
3Z6x9z4CtGxcOBkieyW3Hw,New York Sports Clubs,False,288,11375,2.0
7TO2Fl-r6-sIsoZwtcuKGw,Lynbrook Five Corners Fitness,False,18,11563,3.0
FbDIveb52gLDX6z0rYBQnA,Carnesecca Arena Gym,False,2,11432,5.0
lw9BIZfd1pq2lcdz18q6WA,Bridge Athletics,False,11,07042,5.0
ASdUdi0dBXC_zj-ijQWhuQ,Sky Health NYC,False,6,10016,4.5
CLc8pDTwnckBDJ92wE03_Q,Retro Fitness,False,54,07304,2.5
gBU7RIGrLtMZylgPgA0nhA,Fight Factory,False,9,11223,3.5
-rphqFuHAKO2poZF1RHn1A,Brownings Fitness,False,2,10075,4.0
jaPUTqCUhs57lzPTwe0Pfg,NYC Endurance,False,1,10001,5.0
_mka5qQWt-foiU_hg8HXtQ,Krav Maga Academy,False,159,10001,4.0
3qAEYqeGnPqMuXhDZslh-w,CrossFit Hell's Kitchen,False,71,10018,4.0
ruJcqDh7UXyi3lOMtbWO3Q,Retro Fitness,False,29,07670,3.0
c593-uH9l5ulIszv3n-vJg,Ultimate Gym NYC,False,11,10001,4.0
RDMahdHEZzCmJPVBZkHubg,Westfield Fitness Studio,False,2,07090,5.0
RBpyT6zWV2hxX39OMfLBEQ,skiba's gym,False,1,07008,5.0
mMX6icEigpcvR4JGykAInw,My Gym Jersey City,False,14,07302,4.0
DCQyHjwmr9myHpgcq-4koQ,Club Metro USA,False,44,07070,2.5
ZSGXYXxO6fTWSukBP31Hug,Crunch Fitness - Verona,False,112,07044,3.0
FM5UOirDbxGJkPKiOOr0-w,Intoxx Fitness,False,9,10306,3.0
iEZvicEmxJ-9XfDxvlsrTg,Free Weight Club,False,1,10032,4.0
plDYI36jtD-l4gvKUsksZA,Planet Fitness,False,47,10033,2.5
QpRqRzRJHN9PaYroNzpIHQ,Empire Fitness - CrossFit Elmwood Park,False,4,07407,5.0
dgm8PBvf2qaOgvSdnRrpQg,Team Demarco Fitness,False,2,10467,5.0
3TAtnWVfZbtmRmDVfOyXSQ,Krav Maga Institute,False,43,10007,5.0
10vk8hnepFQndGqRsJ78jg,New York Sports Clubs,False,33,10023,2.5
ZNlIInu9fSVoEGev-mxZ2A,Blink Fitness - Washington Heights,False,48,10033,3.0
Wfv8an6W-Hqr3okC_PD9FQ,GiantBuilt,False,7,07631,4.5
1Y7lcR7LWNsBsiU4T0oTvg,Asphalt Green - Battery Park City,False,42,10282,2.5
hsxqrmuLOvYfoqqP9FjEjQ,Y M C A,False,1,11416,5.0
V4ifsYB_yF8nWYnocmSioA,New York Sports Clubs,False,129,11357,2.0
9W7_iBdGwOrweH78Pax8dA,iLoveKickboxing- Forest Hills,False,29,11374,4.5
vwvaKHhsaWR9CrQfyrBf4g,ESPN Fitness,False,1,11558,5.0
vRDhLLX8Sc2lRX8tGu4oyg,Jackd Fitness,False,10,10309,5.0
Gf8iOwTwxll6BGmtj_uU7g,Retro Fitness,False,12,10456,3.0
nyte1vMstN04JVWUeUTOXA,CrossFit ECF,False,2,07093,5.0
shZDvcPie3qkEPGkyDBGUQ,Gauchos Gym,False,3,10451,4.5
8tb9nEgyMwTYzFx7Nfl2Sg,Nalini Method,False,39,10023,4.5
Jschm28ndERTgpbJa9s01g,Fitness Inc Training Studios,False,6,07027,5.0
QvixoVDvjXqNZGtbb2Yjog,Orangetheory Fitness Hackensack,False,43,07601,4.0
cDCa6ZDxoJ2F8qVJpI9caA,RX30,False,1,10023,5.0
zPyeq6RIN2wXCj8ZJv-0Sw,Prime Fitness Physical Therapy,False,2,11235,3.0
YPbLxRPV5bhASTxNy5uKOA,LA Fitness,False,67,07032,2.0
pakpm_Z0mDIRJqfv0vg1BA,Bally Total Fitness,False,46,10022,2.0
MyzlElH6BmsO5sGzmIhKtw,Body By Berle Personal Training Center,False,12,11365,4.0
tHI6F9tDw1x-Dpvaz7_2TQ,New York Sports Clubs,False,41,11598,2.0
0iA5l-9D0OA3WHMY2y14Fg,Hourglass Workout,False,1,10001,4.0
E4fVPS13uxTa1e4EZ-KvTA,Crossfit Meadowlands,False,10,07072,5.0
0GeLUvgvwEhxjErndYH_5g,NorthEast CrossFit,False,14,10709,5.0
Blal1UyhMXWeVFNgydMpjw,Signature Fitness,False,62,07109,3.0
FQicfBJ_TeSHdb6yQYIanw,RWJ Rahway Fitness & Wellness Center,False,36,07076,3.0
zJw7au1giDvatNb5U_O3aA,Corefire,False,29,07043,5.0
tST-uCQJFPNLmHqLltXyZw,Evolve Fitness Studio,False,7,07041,4.5
xNormhHFBzPdglzXi8pzmg,Thrive Studio NYC,False,3,10021,3.5
q4bpURFSllsmITA5SPXREQ,Blink Fitness - Riverdale,False,39,10463,3.5
Iu5RRd8mib6012YD6HhRGg,Turbo Personal Training & Nutrition,False,16,07006,4.5
gv0yXPEyMF-yzw5B7CoBaQ,Wolfpack Maplewood,False,1,07040,5.0
_SMVf_4QjUiTmYujK5CjpA,Esporta Fitness,False,38,07047,2.0
E0MIC8s4yVO1sqbo7p756w,Link Fitness,False,3,10031,3.5
VS2KsWE0TFrUbXMiec65VQ,WolfPack Fitness,False,1,07032,4.0
o4KzAzDwKgUb-Zd1LFIVhw,GameChanger Fitness - Springfield,False,3,07081,5.0
hqZQtQPGEL_XkxC0JSS8vA,One2one Fitness - Mamaroneck,False,1,10543,5.0
diH81gy-zEnMfs5OwxEFBg,Retro Fitness,False,15,07748,4.0
acMf9YxkMfwGnsWq4hmOHw,Orangetheory Fitness Garden City Park,False,24,11040,4.5
nmAfJhcfwXBlV7GGmPLhuw,Tracy Anderson Method,False,6,10013,3.5
rnLh7lN3DmL564Kd8C8-cg,Heavily Meditated Fitness,False,4,07024,5.0
E1TpAJzI3B31DjiFz9cgGA,Planet Fitness,False,30,10314,3.0
3yJKK_L1S_joFVFYEW6atg,CrossFit Seize the Day,False,9,11570,5.0
-gGhj63r77Ufq9jv7T7B2w,Asphalt Green - Upper East Side,False,123,10128,3.0
RmSRR_FToiN9XF9TrHQCrQ,Tiger Schulmann's Mixed Martial Arts,False,16,11209,4.0
GFNeRtH6wUnjZpG6zWswjw,YM & YWHA of Washington Heights & Inwood,False,2,10040,4.5
7TTjk1Dx01zrSWzK2pRndQ,Healthy Fit,False,19,10543,4.0
rFCPv17eZWaF8SBRuLzF3w,E S Body Fitness Gym,False,3,07601,5.0
nQpOG8zucYBZJcvT9B2r1w,Steve Sweat NYC,False,2,10011,4.0
FuPtJE_jC0u3o9g-O89u6A,CKO Kickboxing Chelsea,False,8,10001,5.0
g73UvHqngLiK2J7ILsCeyw,PRIME Performance & Development,False,1,10538,5.0
xFp1A6raxgG4wWf_tzoJNA,Raw Aesthetic Fitness,False,3,11040,4.0
9IqnWYj4xacCuSRvjPt5eQ,Edge Hoboken,False,4,07030,5.0
UP08jTYX1YA7ZrXBvO2k1Q,Beshar Fitness,False,1,10019,5.0
Nh3GhBa__PEXZyfp5LEIQw,Orangetheory Fitness Manhattan - UWS W 72,False,19,10023,3.0
qgqEeyczRg3JywwSLJtAPg,Fit IV Life,False,1,07009,5.0
3LHV1JOn4XNtwdDDhT5z0Q,Flywheel Sports Upper West Side,False,69,10023,4.5
15UCFjTWSCRdlbUlAzI6XQ,Equinox Roslyn,False,24,11548,3.5
eawNf9PaP2wQ14acGvfmUg,BellaVita,False,22,10011,4.5
XtHDWkgFwn0enuNLKfinDg,Orangetheory Fitness Carle Place,False,35,11514,4.5
J4a6L0aB4Bxf4ny9iWgATQ,FitNation,False,5,11379,2.5
ypWzgxU2ZrVXs8CidV9QWQ,Gridiron,False,4,11501,5.0
OW2QBskmSR0ZqJDCgB6n_Q,The Max Challenge of Woodbridge,False,3,07095,5.0
aNdeGo_j7zuKCTLhNE7WaA,Stretch'd,False,23,10011,4.5
ARQKHbSuVVxCw3EaigFJ-A,Blink Fitness - Paramus,False,92,07652,3.0
wOkccTb9yKVqKS2Fj3Herw,Planet Fitness,False,9,07095,3.0
F6KQJCXyQJ_p9_mslQ_9tw,Planet Fitness,False,34,07022,2.5
s029zSnrxZ53S4rLzNGi1g,Blink Fitness - Queens Village,False,23,11427,2.5
QANekOx291pI575z49k0yA,OnPoint Fitness Studio,False,2,07666,5.0
ExWOgR6RZ4cbM2uxSYAP5A,Secret Formula Fitness,False,8,07205,4.5
HUjg9Zfkgk-Y6LoNSC3R2Q,Crunch Fitness - Garwood,False,73,07027,3.0
mkrQYHw8yL_-PICJCwrw4g,Kt Fitness Club,False,1,11435,5.0
ycqHtU6q9iuYrHBSAzSkRQ,New York Sports Clubs,False,241,10128,2.0
mIGnboCPfRpbwBav-L0JgA,LA Fitness,False,115,07066,2.0
hXOxId0SplrrjGqSp3_6Yg,Planet Fitness,False,14,07102,3.0
fdY7Cus2Lo2nQrUv_M7zCw,West Side Branch YMCA,False,96,10023,3.0
UktxxVrLArE2nxEn3I9Z2g,New York Sports Clubs,False,76,10023,2.5
smjV8mYC_7g0zmX3P5R5Og,Crunch Fitness - North Bergen,False,64,07047,1.5
3tPFnjqDT_AZh7DvE5n0Fw,Power Pack CrossFit,False,2,07716,5.0
42ycmmDFVz002LyZ5UwrnA,Retro Fitness,False,42,10306,2.5
6FYx-ZTE1H3Y3cyrF3f3IQ,New York Sports Clubs,False,49,11572,2.5
Y7zaDKj00jyiEC3jQxsGIg,Mike Peluso Boot Camp,False,1,11552,5.0
sI1IaYR3LQr8tWLUykw9aw,Omni Fitness Center,False,4,11553,5.0
jxfcLovdBv7B4ImelWwgdw,LA Fitness,False,459,11042,2.0
M8Eh1tv7kNIo5FVzsVnGhw,JD Core Training,False,8,07004,5.0
qpqxU-1caz_QQUIuAzxqKw,UFC Gym Mamaroneck,False,17,10543,4.5
HJeDPvjrOuHMyruNPOVXjg,Real Gymm,False,2,07735,5.0
XGajN6SfE5qexd8JnIP4jg,Active Life Fitness,False,3,07027,5.0
WikOQYDr8rbUZcuAwfoDig,CrossFit 516,False,15,11501,5.0
G0U_TBEjr_BfDzrDBAD9OA,Planet Fitness,False,40,10461,3.0
R9KEkeDjk4xQjG_w2PLjew,Normandie Club,False,8,10128,3.5
ED6sW-VHz1IAnzDW4hiA5w,Gravity Training Zone,False,25,07751,4.0
zIW29zjl_gqwj1bmn2iLQQ,YMCA,False,21,10310,3.5
qnT66uX8g53wje4qd3mTjg,New York Athletic Club,False,2,10803,4.5
GWnGku99lIrR73b7GLc09A,Retro Fitness,False,30,07470,3.5
bU3WKckYWhNyPutL-uQbSQ,Flywheel Sports - Midtown East,False,53,10022,4.5
B3iarZ3X53OlQyXbe6mr4A,Executive Fitness Wellness Center,False,12,11372,2.0
Nojbmr_pAXPl8aNE-fH5ew,Retro Fitness,False,44,07033,3.5
s8JJmoLAg7elUcNVSF-1_A,Origins Feel Good Health Spa,False,2,10001,4.5
-D0zhuunj_DEcNQFNuOQLw,Glenpointe Fitness,False,54,07666,3.5
q0ipl8BrPd-Oxc2LzB4qIQ,Orangetheory Fitness Marlboro,False,32,07726,4.0
wikzygbsIzx6kVrsTGDs3Q,SLT Roslyn,False,5,11576,5.0
EYvnObf3yDz8t6FCJTocfw,My Gym,False,14,10027,4.0
GXbasN89YF3Q5pl4MyNuMg,LA Fitness,False,90,10461,2.5
l08XMp4SRfHpq4Wk8hf4vQ,Recreation Center 54,False,17,10022,3.5
rW9OUYN7MwA8y1XU8E7w0A,Addicted to Fitness,False,2,07083,5.0
K6B5VVODkSSPZYWIbieukg,UFC GYM Long Island,False,192,11040,3.0
fSGGx__YfoNWBFzCNm8qIg,Aqua Phit Waterbar & Gym,False,2,07107,4.0
6xuEvehxXWFvd7EGW9p5lg,Harlem Branch YMCA,False,34,10030,3.0
3KH7nHFjbbOORsf5-8A2Zw,Evolution Fitness & Sports Training,False,1,07081,5.0
8wMwplj7ucTpuToJTlkCuQ,iLoveKickboxing - Little Ferry,False,2,07643,5.0
wYLRv2uR3VGvVrydWPv9ug,iLoveKickboxing- Chelsea NYC,False,306,10001,4.5
s7hHl5pp3adnzKXliBI6kg,CKO Kickboxing Newark,False,7,07102,5.0
k-vn9O-wcpndakVOu73aTw,Vibez Studio,False,107,11358,4.5
01WSn0NkKydS8RW-ypX6jA,Xtreme Fitness Corona,False,4,11368,3.0
D4lTHn02OmJr9YX-aLy1fA,Anna Kaiser Studios - Upper East Side,False,60,10028,4.0
gdLwUZxjjNzzyuM1L3cGPg,iLoveKickboxing- Franklin Square,False,23,11010,4.5
QxFzpzauJZCL2twPZ6kxhg,Fast Twitch Saddle Brook,False,3,07663,5.0
tIGIe89qR18KA-20vOfbyw,Retro Fitness,False,89,07052,3.0
AptO1Y8NpRla8nbRK8R67w,Synergy Fitness Clubs,False,122,10128,2.0
F23tOy2wFoNXBwk7re73Qg,Motion Fitness Club,False,18,07041,2.5
iCBepQH_EhOYU4U5PWu1xg,My Gym - New York,False,14,10023,4.0
hGJvUDXCybGcxOV14Sc3Sw,Achieve 24 Fitness,False,25,07407,3.0
4OK-3WO0CjKrFhlY7-GhIA,Killer Body Fitness,False,1,11501,5.0
Y2_RSc2_SkdnKLSENmnDOg,Blink Fitness - Ironbound,False,15,07105,2.5
FU3e_fg9OwBlALhovuuYBw,The Training Station Athletic Clubs,False,13,11050,2.5
bFStNMDhtjHTPZpl5Rhklw,Guerrilla Fitness CrossFit Paramus,False,9,07652,5.0
TE6kmNQTWBfpjSk9W7dlWQ,Blink Fitness - Corona,False,19,11368,2.0
K1kc_Y133xTvfoWwMipLMg,Radical MMA,False,46,10001,5.0
IKhOjkUUffIAjXQ-5cEX7Q,ANiMAL CrossFit,False,8,07071,5.0
3NQh4tro7XQUyvtzwHodEQ,Planet Fitness,False,41,10801,3.0
rqXM2_HHg9jjG48tFCICxA,Club Metro USA,False,38,07083,3.0
ctCLpwtFdhJVAtbMTxBCdg,LA Fitness,False,75,07052,2.5
268lj7nUehEhHKrp9wrJcg,Be1st Fitness,False,5,11590,4.0
4CPltNgfrmShfmr13dvyBg,Phoenyx Fitness,False,11,10001,4.0
gAy40tIZAs5t7ZLk2cmf6g,New York Sports Clubs,False,37,10001,1.5
hzddZ09SBHEY7jif00hjXw,Team Real USA,False,2,10309,5.0
Zu53R9MvKK9FBSJ_NCuomA,Orangetheory Fitness Merrick,False,11,11566,4.0
WRe51S_qB4DcPG6rvLv_3Q,Orangetheory Fitness Port Washington,False,9,11050,4.0
4A21J70M1cL6f2cILus96A,Metro Gym,False,3,10013,2.5
Zl8XPa0IdgJEyAdUsmUavw,Golden Phoenix Crossfit,False,6,07033,5.0
rb52Xd_7n_vsAskUJlQaQQ,Adventure Health & Fitness,False,2,07042,5.0
4rBdrrx1wf6pspamld7QYg,Retro Fitness,False,52,10309,3.5
Hzu5h0CDsa7MoBYE-57EZg,CEA Fitness,False,4,11361,4.0
t8NIO4FJzDIHmpgf4aMfOg,Flushing Branch YMCA,False,48,11354,2.5
IPQb7s_RDnxLhJA5TArhUg,Moise Safra Center,False,1,10028,5.0
4aucJ7-GFRqst0aBCsdcEA,Intoxx Fitness,False,13,10309,3.0
Ks54RVPBj-ARDiMMWriZSA,LA Fitness,False,49,10312,2.0
BGukU2UIBvh53kfn9cPUWg,Blink Fitness - Yonkers,False,63,10704,2.5
mv2jzwGTtnCt3Auh5kC4ig,Planet Fitness,False,19,07730,2.5
Hfj5r2PoHUCkgHnPmujZgg,Empire State Crossfit,False,5,10538,5.0
WQDtzkMPhWivM-sLSWNIyA,Retro Fitness,False,38,07032,2.0
LXc2a2HVQBCuU4vSToNH_w,Jodi's Gym,False,7,10028,4.0
ZkKFEIMjVhFejpe7BOfVPQ,Ritz Plaza Health Club,False,1,10036,3.0
8K0lRwCt1uLKJF2HQBfIkQ,CrossFit Salus,False,6,07701,5.0
tP6u9sVxkdHT7bwLUCpepA,North Shore Fitness,False,8,11554,4.0
2W5r8BERivmmwZPAvLecZQ,Crossfit Caldwell,False,4,07006,5.0
869Fc4ReXg7cUdA_6OExAg,Retro Fitness,False,55,07601,2.5
CNujAn67RSX9RDwtxGebNA,Pilates On Fifth,False,88,10017,4.0
HF-P9XhV97Yb-U0fFSDcpw,24 Hour Fitness - Paramus,False,164,07652,2.5
0FwVBA9zTnLZO72vjWEihA,One Life Fitness & Nutrition,False,7,11542,4.5
3m5kIjfK5D2vDyixfawrCQ,New York Sports Clubs,False,98,10024,2.0
AmCMoq00YeKNtJkivojfCQ,Something Physical,False,2,11024,5.0
qI2_gqEih2Zz2r9uCpqv5A,Columbia University Dodge Fitness Center,False,46,10027,2.0
bKLWswqzUfky7yVGR5szvg,Glen Cove Fitness,False,4,11542,2.5
MCs6A4ioX5GO-HMrxkQ5uQ,Next Step Health and Fitness,False,1,11364,5.0
1SZP6CfjGeK97qNLr28Tuw,Planet Fitness,False,3,07748,4.0
tt_Zk27UWpWpoGc8_zd5kw,Evolution Fitness,False,16,07105,2.0
kSJ2JQcipday1HKqQKzI_A,CrossFit Anti-Average,False,1,10466,5.0
jUsV4UQ2KVjtOczbhxrmtw,New York Self Defense Academy,False,10,11367,5.0
iXKC79jRlJQlO---5UBxAg,South Amboy YMCA,False,4,08879,5.0
c9gmVKjbi7eYV-iVP0UvJQ,La Palestra,False,3,10023,2.5
YVIHRnfY5hNJDhUf-AizhA,I Am Fitness,False,4,07748,3.0
Y2yWXvdqjC_9RaNjaS47aQ,My Gym,False,30,11366,3.5
aVeTcMOgojOFsFcaB_ISSw,Snap Fitness,False,1,07082,4.0
CTo-sJbPLkRt7mYfBDzagA,Crossfit 103,False,6,10309,4.5
8_0yCfMlaXcFiLRlEisDhw,Powerhouse Gym - Bloomfield,False,30,07003,2.0
CnY_KPqSuKIFCZHsQDRG6g,iLoveKickboxing- Harlem,False,92,10026,3.5
l9LVI1tQydwIyJpo71pkNg,LA Fitness,False,48,07733,2.0
OQ_-pz1Bt0HHm8DERNYnnw,CrossFit Sanctuary,False,5,11042,5.0
EVuYyfUJPzu_RZgtyiav1w,The Anvil Fitness and Performance,False,4,07410,4.0
bwQQUIuVkks8KoRpPD0GKA,Retro Fitness,False,41,07066,3.0
xqxlScbjbVGuKgqneDnDTw,Sportset Health & Fitness Club,False,17,11570,3.0
4_qKujsrCPfgIYiIHZHBzA,CrossFit Maelstrom,False,5,07081,5.0
pyroIsec-lHi9ZgSN2ucwA,Gold's Gym,False,68,07608,2.5
bXvaZ01u7R1BgGkTzPO4SQ,Blink Fitness - Irvington,False,3,07111,3.5
LO7REYdxhp4VPYPnhrbqDw,Planet Fitness,False,33,07470,3.0
2tSG8mZsi7GGZkFOXN8Xzw,X-Fit Boxing,False,9,07083,5.0
T7xNmf861GkAbMdSNB88-Q,Blink Fitness - South Orange,False,15,07079,3.0
lUp3uIYdCK78mxgf8w1r5w,King's Court Health & Sports Club,False,59,07071,3.0
pijkzTwccWclTo_TR4ZbdA,Life Time 23rd Street,False,2,10010,3.0
LjHZbq6uC6WeOEvMJv_lqQ,No Body Denied Fitness,False,94,07081,2.5
kqCvhu-hObk5zFwYI2qsiw,Inform Fitness,False,1,11050,5.0
AS1eU6YL0Lz0SXWxyKvCYg,RWJ Rahway Fitness & Wellness Center,False,19,07008,2.5
UtLwD6nBdab6_p3zKXyKlw,Guerrilla Fitness,False,8,07042,4.0
i9SalyY9XvnNazwOwlYL-g,Planet Fitness,False,16,10459,3.0
_vW6n2oOL07SWFdskn7UvA,Retro Fitness,False,60,07004,3.5
7_7ThuV8-J7JhwXc4I8Ysg,Lurie Fit,False,3,11518,5.0
